,Unnamed: 0,id,City,Address,lat,lon,Zipcode,average_rate_per_night,bedrooms_count,city,date_of_listing,description,latitude,longitude,title,url
2638,2759,14680,Euless,"2082, North Main Street, Euless, Tarrant County, Texas, 76039, USA",32.86714459,-97.08255888,76039,$95 ,1,Euless,1/1/2014,"I have a 2 bedroom townhouse 5 min. from DFW Airport. I'm a single, professional male. Location is 20 min. from Dallas and Ft Worth so both cities are easily accessible. \n\nEasy access to all major highways. There are 2 parks within walking distance. \n\nMust communicate and book your reservation on Airbnb site. No personal off-site messages.",32.86714459,-97.08255888,Spare Bedroom near DFW Airport,https://www.airbnb.com/rooms/2276506?location=Bedford%2C%20TX
2639,2760,14681,Tiki Island,"1237, Tiki Drive, Tiki Island, Galveston County, Texas, 77554, USA",29.29691344,-94.91359609999999,77554,$150 ,1,Tiki Island,11/1/2016,"Plan your escape and stay in your home away from home here by the water. Great place to relax and fish. Take in the island living, sea breezes, and fabulous views. You can schedule a fishing trip or just an island tour. This is a must stay at place for you to unwind and enjoy life !",29.29691344,-94.91359609999999,Tranquil Bunkhouse,https://www.airbnb.com/rooms/17808031?location=Bayou%20Vista%2C%20TX
2640,2761,14682,McKinney,"8152, Shasta Drive, McKinney, Collin County, Texas, 75071, USA",33.2071562,-96.72385328,75071,$35 ,1,McKinney,2/1/2016,"The smallest room which is still decent size with walk-in closet and shared bathroom. My place is good for couples, solo adventurers, business travelers, and families (with kids).",33.2071562,-96.72385328,Single room with bed and walkin closet. Convenient,https://www.airbnb.com/rooms/15099715?location=Allen%2C%20TX
2641,2762,14683,Rockport,"Lago Vista Drive, Rockport, Aransas County, Texas, 78382, USA",28.065128700000002,-97.07670385,78382,$696 ,3,Rockport,4/1/2017,"GREAT FISHING FROM 200 FT PRIVATE, LIGHTED FISHING PIER ON COPANO BAY!",28.065128700000002,-97.07670385,Captain Dave's,https://www.airbnb.com/rooms/18699959?location=Bayside%2C%20TX
2642,2763,14684,Fort Worth,"Northwest High School, 2301, Texan Drive, Fort Worth, Denton County, Texas, 76247, USA",33.02868108,-97.31199284,76247,$200 ,3,Fort Worth,1/1/2014,"Home located on cul-de-sac with community pool, gym, hot tub, covered patio in back yard with grill overlooking beautiful golf course.",33.02868108,-97.31199284,Tracy's Haven by Texas Motor Speedway,https://www.airbnb.com/rooms/2146123?location=Argyle%2C%20TX
2643,2764,14685,Corpus Christi,"15400, Gun Cay Court, Mustang-Padre Island, Corpus Christi, Nueces County, Texas, 78418, USA",27.5981063,-97.23357187,78418,$329 ,3,Corpus Christi,12/1/2016,"This is a 3 bedroom / 3 bathroom beautiful waterfront townhome. Located on a wide canal, great location for all water sports and you can fish right off the deck. The home is totally furnished with everything you will need for a perfect vacation. Every bedroom has a flat screen television, and one more in the living room. We are close to everything on the Island. The beach, Schlitterbahn, great fishing, bird watching, golf, the National Seashore all are only minutes away!",27.5981063,-97.23357187,Gun Cay 402/Fish from the Deck! Close to the Beach,https://www.airbnb.com/rooms/18735952?location=Baffin%20Bay%2C%20TX
2644,2765,14686,Frisco,"8479, Biscayne Street, Frisco, Collin County, Texas, 75035, USA",33.14906094,-96.77288532,75035,$95 ,2,Frisco,7/1/2015,"Listing is for full master with outside entrance. If needed, full access to house is available.",33.14906094,-96.77288532,Quiet Frisco Texas Location,https://www.airbnb.com/rooms/7530500?location=Anna%2C%20TX
2645,2766,14687,Houston,"8534, Findlay Street, Houston, Harris County, Texas, 77017, USA",29.69065169,-95.26650747,77017,$62 ,1,Houston,3/1/2015,The is a completely private apartment above our house. Complete kitchen and bath. The bath is completely renovated with slate throughout. Rain shower and hand held shower. Private deck with beautiful views! \n7 Miles to SUPER BOWL NRG STADIUM!\n3 MILES FROM HOBBY!,29.69065169,-95.26650747,Woody Loft!,https://www.airbnb.com/rooms/5728097?location=Alvin%2C%20TX
2646,2767,14688,Houston,"1080, Alabama Street, Houston, Harris County, Texas, 77004, USA",29.737526399999997,-95.37937803,77004,$110 ,1,Houston,4/1/2012,"My apartment is in a newly built building completely furnished with granite counter tops, a garden tub, and a full size washer and dryer. \n\nThis location is PERFECT for anyone visiting Houston. It is located right next to the metro rail, which can get you to NRG Stadium, George R. Brown Convention Center, Toyota Center, Discovery Green, Eastdowntown, Minute Maid park, Dynamo Stadium, Rice Village, Memorial Herman Park, Museum District, Medical Center, and the University of Houston.",29.737526399999997,-95.37937803,Beautiful Luxury Apartment in Central Location!,https://www.airbnb.com/rooms/12114726?location=Baytown%2C%20TX
2647,2768,14689,Dallas,"Thanksgiving Chapel, North Ervay Street, West End Historic District, Downtown PID, Dallas, Dallas County, Texas, 75201, USA",32.78266918,-96.79838739,75201,$179 ,1,Dallas,6/1/2016,"Click on my profile to check out my 2 other Downtown Dallas apartments: Another 1-bedroom apartment &amp; a 2-bedrooms apartment\n\nYou are looking at the beautiful high-rise suite right at the heart of Downtown Dallas. You can certainly walk to almost everything you need from high-end restaurants to parks, shopping, and tourist destinations. It offers a fully equipped kitchen, stainless steel appliances, hardwood flooring, in-home washer and dryer, beautiful pool, fitness center, and sundeck.",32.78266918,-96.79838739,Luxurious suite +Parking +Rooftop Pool @Downtown,https://www.airbnb.com/rooms/17531497?location=Balch%20Springs%2C%20TX
2648,2769,14690,Denton,"1427, Auburn Drive, Denton, Denton County, Texas, 76201, USA",33.23598486,-97.14997407,76201,$44 ,1,Denton,1/1/2015,"Beautiful Mid-Century home in the heart of Denton surrounded by trees, community garden, and parks. We are two adventure-seeking, music and art appreciating, animal loving individuals who are opening our home to like-minded travelers.",33.23598486,-97.14997407,Spacious Private Room and Bath,https://www.airbnb.com/rooms/8064889?location=Argyle%2C%20TX
2649,2770,14691,Anson,"Anson, Jones County, Texas, 79525, USA",32.70836419,-99.87875138,79525,$70 ,1,Anson,9/1/2014,"Experience the beauty of rural North Central Texas, don't just pass through. Awesome estate home in the country between Abilene and Anson, Texas where you can choose 1 of 3 bedrooms and 1 of 2 bathrooms. Each bathroom has a beautifully tiled walk-in shower and granite vanity tops. Living area has high vaulted ceiling and is nicely decorated with big-game mounts. There is also a back den/bar area, an upstairs game-room with pool table and a solarium with hot-tub for your leisure.",32.70836419,-99.87875138,Shinnery Oaks Estate,https://www.airbnb.com/rooms/16517548?location=Abilene%2C%20TX
2650,2771,14692,Sugar Land,"5583, Waverdale Court, New Territory, Fort Bend County, Texas, 77479, USA",29.59373813,-95.68177648,77479,$55 ,3,Sugar Land,1/1/2017,"Master Bedroom with Private Bathroom, Large Walkin Closet, Shower and Hot Tub. King Size Bed with Storage Drawers. Pillow Top Mattress",29.59373813,-95.68177648,Comfortable Stay in Sugar Land,https://www.airbnb.com/rooms/16973797?location=Beasley%2C%20TX
2651,2772,14695,Galveston,"Bayou Circle, Galveston, Galveston County, Texas, 77551, USA",29.28794838,-94.83351819,77551,$175 ,3,Galveston,11/1/2015,"This property offers a very relaxed atmosphere with very new and comfortable decor. This home has 3 bedrooms, 1.5 bathroom, full kitchen, spacious dinning area, living room, enclosed patio, and a private back yard with a bar-b-que pit.",29.28794838,-94.83351819,Family Friendly and relaxing,https://www.airbnb.com/rooms/9435583?location=Bayou%20Vista%2C%20TX
2652,2773,14696,Dallas,"7512, Campbell Road, Richardson, Dallas County, Texas, 78080, USA",32.97784793,-96.77084142,78080,$40 ,1,Dallas,10/1/2015,"Spacious Bedroom with Full size Bed and ample closet space, Nice sun facing windows, Located in a Quiet and Serene Neighborhood. It is great location within 3 minutes drive of University of Texas at Dallas, easily accessible from DFW and Lovefield Airports.\n\nWithin a minutes' walk you will find everything you need; exotic restaurants and bars: Greek,Mexican,Chinese, Asian, Indian. Retail outlets: Target , Sprouts, Natural Groceries. Beauty Salons, 24hr Gym, Massage spots,banks and much more",32.97784793,-96.77084142,"Spacious, and Comfortable stay in Dallas",https://www.airbnb.com/rooms/14641082?location=Addison%2C%20TX
2653,2774,14697,University Park,"6403, East Northwest Parkway North, Dallas, Dallas County, Texas, 75225, USA",32.86603077,-96.79693611,75225,$110 ,1,University Park,3/1/2013,"A slice of heaven in the sky, tastefully decorated by well know interior designer with bedroom suite and private bath near Northpark Mall and Preston Center. Upscale doorman building with indoor pool, concierge services and convenient parking. \r\nBedroom has Time Warner Cable with flat screen television and walk in closet. \r\n\r\nContinental breakfast will provided daily. Access to full kitchen and bar also available. Discount town car service available for airport pickups, drop offs and travel around town upon request.\r\n\r\nShort walk to restaurants, Starbucks, Equinox Gym and other fun places in Preston Center. \r\n",32.86603077,-96.79693611,Private bedroom suite in Dallas,https://www.airbnb.com/rooms/1005715?location=Addison%2C%20TX
2654,2775,14698,Austin,"4511, Avenue D, Hyde Park, Austin, Travis County, Texas, 78751, USA",30.3097419,-97.72852015,78751,$179 ,Studio,Austin,7/1/2016,"You’ll love my place for its perfect location, coziness, and creekside views. Nested within the centrally located Hyde Park historic district, a few blocks away from a vast array of restaurants, bars, coffee shops, a neighborhood grocery store &amp; walking distance from vintage stores and record shops. 10 min hop to UT Campus; 20 min hop to downtown Austin on a bus that stops 1 min down the street. Includes a full kitchen &amp; tea pot wit exquisite teas to choose from in a unique guest care package.",30.3097419,-97.72852015,Cozy Nook Creekside & Central,https://www.airbnb.com/rooms/17513967?location=Austin%2C%20TX
2655,2776,14699,Corinth,"1892, Morning Glory Drive, Corinth, Denton County, Texas, 76210, USA",33.14505778,-97.08167652,76210,$215 ,3,Corinth,11/1/2016,"3 bedroom(office could be 4th) 2 bath home just minutes away from Denton and Lake Lewisville! Very clean and neat house is welcoming to families, groups, or anyone else looking for a nice place to stay. Covered patio area in back with decent sized backyard.",33.14505778,-97.08167652,3 bedroom home just minutes from Denton,https://www.airbnb.com/rooms/18158142?location=Argyle%2C%20TX
2656,2777,14700,Dallas,"9110, Westglen Drive, Dallas, Dallas County, Texas, 75228, USA",32.81525493,-96.69798771,75228,$50 ,1,Dallas,3/1/2012,"Great place for those who love the outdoors!\nClose to everything Dallas has to offer.\n\n1 Mile from Dallas arboretum and White Rock lake, which features great running &amp; bike trails.",32.81525493,-96.69798771,White Rock Lake Home!!,https://www.airbnb.com/rooms/3712683?location=Balch%20Springs%2C%20TX
2657,2778,14701,Houston,"Sterling Inn and Suites at Reliant and Medical Center Houston, South Loop East Frontage Road, Houston, Harris County, Texas, 77025-9998, USA",29.67807222,-95.41647711,77025,$50 ,1,Houston,9/1/2015,"My place is close to NRG stadium (football) , Medical Center, the city center, parks, art and cultural museums. You’ll love my place because of Great location easy access and close to public transportation we also provide everything to make yourself home. \nMy place is good for couples, solo adventurers, business travelers, families and shoppers.",29.67807222,-95.41647711,"★Comfortable Aptm, Couple'sGetaway NearDowntown.",https://www.airbnb.com/rooms/8227714?location=Alvin%2C%20TX
2658,2779,14702,Corpus Christi,"Whataburger, 14301, South Padre Island Drive, Mustang-Padre Island, Corpus Christi, Nueces County, Texas, 78418, USA",27.62309464,-97.22186519,78418,$60 ,Studio,Corpus Christi,10/1/2015,"My place is close to Schliterbahn, the canal, and five minutes from the beach. There are souvenir shops and restaurants on the same block. You’ll love my place because of the coziness, quirky sixties style building, and close proximity to island entertainment. My place is good for couples and solo adventurers.",27.62309464,-97.22186519,Island Studio,https://www.airbnb.com/rooms/13860501?location=Aransas%20Pass%2C%20TX
2659,2780,14703,McKinney,"1000, Margaret Drive, McKinney, Collin County, Texas, 75071, USA",33.20798793,-96.64201676,75071,$58 ,2,McKinney,6/1/2016,"My place is close to great views, restaurants and dining, family-friendly activities, and nightlife. You’ll love my place because of the light, the comfy bed, the kitchen, the coziness, and the high ceilings. My place is good for couples, solo adventurers, business travelers, families (with kids), and big groups.",33.20798793,-96.64201676,West Creek Ranch Apt,https://www.airbnb.com/rooms/13548325?location=Anna%2C%20TX
2660,2781,14704,McKinney,"4999, Monte Vista Lane, McKinney, Collin County, Texas, 75070, USA",33.16168375,-96.67923244,75070,$200 ,3,McKinney,11/1/2014,"Come and enjoy this 3 bedroom 2 bathroom garden oasis centrally located off of I-75 and 121 Tollway. Walking distance to the park, Walmart and other stores, shops and restaurants. Kid and pet friendly.",33.16168375,-96.67923244,McKinney 3BR with pool,https://www.airbnb.com/rooms/15645892?location=Anna%2C%20TX
2661,2783,14707,Euless,"1145, Marshall Drive, Euless, Tarrant County, Texas, 76039, USA",32.85313382,-97.08080788,76039,$39 ,1,Euless,2/1/2012,Private Room in Euless about 10 min from DFW Airport SouthEntrance. \nGreat option for quick overnight to catch an early flight or overnight transit/connection at DFW. \n\nShared bathroom with my room mate. \n\nIdeal for 1 guest only. The bed can sleep 2 people but very tightly. \n\n2 grocery stores as well as many places to eat right across the street.,32.85313382,-97.08080788,Private Room. DFW Airport Layover 7 min away,https://www.airbnb.com/rooms/11567167?location=Bedford%2C%20TX
2662,2784,14708,McKinney,"290, Clara Avenue, McKinney, Collin County, Texas, 75069, USA",33.18443339,-96.61577416,75069,$225 ,3,McKinney,5/1/2016,"My place is close to restaurants and downtown McKinney shopping. You’ll love my place because of the neighborhood, the comfy bed, and the light. My place is good for couples, families (with kids), and big groups.",33.18443339,-96.61577416,Blue Elm House in the Heart of McKinney Texas,https://www.airbnb.com/rooms/15250429?location=Anna%2C%20TX
2663,2785,14709,Fort Worth,"4720, Driskell Boulevard, Fort Worth, Tarrant County, Texas, 76107, USA",32.719383,-97.38984283,76107,$89 ,3,Fort Worth,2/1/2014,"Stay at our updated mid-century contemporary house. New floors and bathrooms. The master has a whirlpool tub and stand-in shower. Best Ft. Worth location. 10 minute drive to TCU, Downtown, West 7th, and the Stockyards &amp; less that $10 Uber ride.",32.719383,-97.38984283,Modern Home Centralized Location,https://www.airbnb.com/rooms/11101734?location=Azle%2C%20TX
2664,2786,14710,Dallas,"9262, Forest Lane, Lake Highlands, Dallas, Dallas County, Texas, 75243, USA",32.909001,-96.74067925,75243,$67 ,1,Dallas,3/1/2016,"This cozy bedroom apartment with cover parking space, is located just minutes away from our main central expressway, LBJ and North Dallas Tollway. You will fell like home, very well maintained, super clean. 1.5 miles from our well known Richland College, and just 13.9 miles from UTD. Dart services just around the corner. Walking distance from Walmart and Kroger. You can also experience the exclusive North Park Mall just minutes away.",32.909001,-96.74067925,"AMAZING CONDO, N.DALLAS PERFECT LOC",https://www.airbnb.com/rooms/17512017?location=Allen%2C%20TX
2665,2787,14711,Grapevine,"NTB, Access Road, Grapevine, Tarrant County, Texas, 76051, USA",32.92117022,-97.07742664,76051,$99 ,1,Grapevine,12/1/2015,"This clean hotel room offers a fridge, microwave, coffee maker, hairdryer and safe. FREE breakfast and wireless internet are also included. 7 restaurants within walking distance. 5 min. from DFW with FREE shuttle. Maximum occupancy is 4 people.",32.92117022,-97.07742664,Clean Hotel Room near DFW Airport,https://www.airbnb.com/rooms/10154001?location=Bedford%2C%20TX
2666,2788,14712,Katy,"Roesner Road, Westlake, Fort Bend County, Texas, 77494, USA",29.74192424,-95.81440773,77494,$187 ,5,Katy,12/1/2016,"BEAUTIFUL - Sweeping two-story foyer!\nThis gorgeous one and a half story home offers 4 bedrooms, 3.5 bathrooms and a 2-car garage. This elegant plan features a soaring two-story foyer, formal dining room, study, game room and private owner's entry. The open plan features a two-story family room connected to the kitchen and casual dining. 2nd floor game room , 3 TVs, Playstation 3 (several games), Perfect for families. 5 min away from Katy Mills Mall and Typhoon Water Park. Community Pool.",29.74192424,-95.81440773,Beautiful 4 BR / 3.5 Baths . Fits up to 10,https://www.airbnb.com/rooms/16576779?location=Beasley%2C%20TX
2667,2789,14714,Port Aransas,"1459, Whispering Sands Street, Port Aransas, Aransas County, Texas, 78373, USA",27.82013218,-97.06856969,78373,$335 ,3,Port Aransas,10/1/2014,"Beach Close, 3 bedroom, 2 bathrooms, sleeps 10. Beachy comfortable with a spacious great room. King bed in the master, 1 Queens, 1 full, 2 twins and a Queen sleeper sectional sofa. We are a 4 minute walk to the beach. Pet friendly &amp; no size or weight limit. Gated sun deck. In town, Pool onsite. Large lot with 3 units,bring the whole family rent all 3 units.Lots of Parking, boats too.",27.82013218,-97.06856969,Green House*Beach Close* Pool* Pets R Free,https://www.airbnb.com/rooms/4393576?location=Aransas%20Pass%2C%20TX
2668,2790,14715,Austin,"11801 1/2, Farmhaven Road, Harris Branch, Austin, Travis County, Texas, 78653, USA",30.35271997,-97.60855138,78653,$49 ,1,Austin,5/1/2013,"My husband and I have been hosting guests around the world since 2007. We enjoy meeting people. We live in a very quiet neighborhood. our goal is to make sure our guests feel comfortable at home. The room is very cozy with desk and closet. The location is unbeatable, Convenient to Hwy. 290, Hwy. 183 and SH-130. Close to major employers like Samsung, Dell and Applied Materials. Only 10 miles to the University of Texas, 20 min to downtown and to the airport.",30.35271997,-97.60855138,"Stylish room close to IT Dist Dell, Samsung, Apple",https://www.airbnb.com/rooms/14149815?location=Bastrop%20County%2C%20TX
2669,2791,14716,McKinney,"2598, Barranca Way, McKinney, Collin County, Texas, 75069, USA",33.1766642,-96.62999599999999,75069,$75 ,1,McKinney,4/1/2014,"Beautiful cul-de-sec home surrounded by golf course. Our lovely &amp; private 1 BD, 1 BA, &amp; throughout our home is decorated with antiques and home decor from all over the world. Come stay with us and experience the entire world in comfort. Huge patio to hang out . Close by to lake park and down town McKinney. Convenient access to Hwy 75 and 121- within 1 mile from HWY,",33.1766642,-96.62999599999999,Beautiful Home with the View,https://www.airbnb.com/rooms/18255642?location=Allen%2C%20TX
2670,2792,14717,Hurst,"2229, Cambridge Drive, Hurst, Tarrant County, Texas, 76054, USA",32.85747876,-97.17631294,76054,$37 ,2,Hurst,6/1/2017,"Peaceful, quite, beautiful home with private back yard. its centrally located between Dallas and Fort worth. about 11 miles from DFW airport. There is nice big park with fishing pond, water park, jogging track right by the house. entertainment places, Fort worth downtown is close by.",32.85747876,-97.17631294,GOOD KARMA,https://www.airbnb.com/rooms/19295372?location=Bedford%2C%20TX
2671,2793,14718,San Antonio,"598, Brackenridge Avenue, Government Hill, San Antonio, Bexar County, Texas, 78209, USA",29.45155594,-98.46609381,78209,$75 ,1,San Antonio,7/1/2012,"Darling cozy cottage with privacy is perfect for a weekend getaway or a long stay\nLet us spoil you with a perfect location, great recommendations and a private retreat\nAnything you may need on your stay I can assist!",29.45155594,-98.46609381,Cozy bungalow,https://www.airbnb.com/rooms/876494?location=Alamo%20Heights%2C%20TX
2672,2794,14719,Corpus Christi,"3980, Marlin Drive, Flour Bluff, Corpus Christi, Nueces County, Texas, 78418, USA",27.6167896,-97.29903691,78418,$225 ,3,Corpus Christi,5/1/2016,"Relax in our totally remodeled Stilt home. Enjoy complementary coffee. plenty of parking for your boats, covered parking for your vehicles. 4 Blocks from Bluff's Landing Marina. Closest full-service marina to the Laguna Madre, Baffin Bay and the Land cut. 10 minutes to the Beaches &amp; Schlitterbahn. Easy access by boat to the Gulf of Mexico. Bluffs Landing Marina &amp;Reef Restaurant, is a one stop location for, boating,windsurfers, kite surfers, kayaking, wildlife observers &amp; guided fishing.",27.6167896,-97.29903691,The Coastal Oasis Sleeps,https://www.airbnb.com/rooms/18546745?location=Aransas%20Pass%2C%20TX
2673,2795,14721,Corpus Christi,"15000, Windward Drive, Mustang-Padre Island, Corpus Christi, Nueces County, Texas, 78418, USA",27.602682899999998,-97.21045469,78418,$703 ,4,Corpus Christi,12/1/2015,"Padre Beach View 245 takes vacation rental lifestyle to a whole new level. This beautiful property, that is also known as Playa Paraiso (Paradise Beach), is an all-new 4 bedroom/3 bath townhouse that's in a great central location that makes it easy to access everything the Island has to offer.",27.602682899999998,-97.21045469,Padre Beach View 245,https://www.airbnb.com/rooms/13806925?location=Baffin%20Bay%2C%20TX
2674,2796,14722,Frisco,"10060, Bowling Green Drive, Frisco, Collin County, Texas, 75035, USA",33.17869324,-96.79308094,75035,$90 ,1,Frisco,5/1/2017,"Perfect place for families and business travelers, you would love to stay in. Wonderful scenic view and pleasant stay.\nThe upstairs is completely private with 1 bedroom, 1 full bathroom and a GameRoom with coffee maker and snacks . \nClose to all amenities stores, ER/UrgentCare and Tollways.\n* Private transport also available on reasonable price",33.17869324,-96.79308094, Feel like Home - Away from Home ,https://www.airbnb.com/rooms/18551693?location=Anna%2C%20TX
2675,2797,14723,Dallas,"2100, Olive Street, Kyle Warren Park-Arts District PID, Dallas, Dallas County, Texas, 75201, USA",32.79173928,-96.80176536,75201,$340 ,4,Dallas,5/1/2017,"Spectacular ART home Uptown/Downtown DALLAS amazing:\nThis is an absolutely gorgeous Uptown/Downtown LUXURY HOME that is rarely available being offered.\nThis home is designed with beautiful hardwood floors, gorgeous open kitchen with granite counter tops, high ceilings, fine art and elegant furnishings providing a practical and visually pleasing residence for a guest visiting and those members who join us for an extended period of time.",32.79173928,-96.80176536,Spectacular Luxe Downtown/Uptown Dallas,https://www.airbnb.com/rooms/18876332?location=Balch%20Springs%2C%20TX
2676,2798,14724,Rockport,"Moline, Rockport, Aransas County, Texas, 78382, USA",28.03706225,-97.05853991,78382,$122 ,Studio,Rockport,12/1/2016,"This brand new Thai-style, private guesthouse is 1.4 miles (use our bikes!) from the Rockport beach, family-friendly activities, and the town center, making this a lovely place for couples, families, and business travelers. You’ll enjoy the comfortable and even luxurious accommodations inside of our Thai inspired cabin. The guesthouse is nestled between a mix of homes and trailers, but a high fence and gate provides you with your own hideaway.\nCheck out possible discounts (see Description)!",28.03706225,-97.05853991,SabaiDii Guesthouse,https://www.airbnb.com/rooms/16541402?location=Aransas%20Pass%2C%20TX
2677,2799,14725,Fulton,"North 2nd Street, Fulton, Aransas County, Texas, 78358, USA",28.06615988,-97.03586722,78358,$195 ,2,Fulton,4/1/2017,"Relax in the heart of Fulton! Newly renovated and walking distance to dining, shopping, swimming, and fishing!",28.06615988,-97.03586722,Harbor Lights Cottages #1,https://www.airbnb.com/rooms/18699990?location=Bayside%2C%20TX
2678,2800,14726,Irving,"Marble Tree Apartments, Irving, Dallas County, Texas, 75038, USA",32.86387721,-96.99700421,75038,$75 ,1,Irving,1/1/2016,"The Room\nYour own Master Suite with private entrance. This room includes relaxation, entertainment, refreshments, exercising, laptop friendly workspace, and your own master bath room.",32.86387721,-96.99700421,"Sunny, Cozy & Private On Suite",https://www.airbnb.com/rooms/10359078?location=Bedford%2C%20TX
2679,2801,14727,Sweeny,"6834, FM 1459, Sweeny, Brazoria County, Texas, 77480, USA",29.09530308,-95.68998301,77480,$50 ,1,Sweeny,8/1/2016,My place is close to CP Chem/Phillips 66. My place is good for business travelers.,29.09530308,-95.68998301,Oasis RV Park,https://www.airbnb.com/rooms/15510793?location=Bay%20City%2C%20TX
2680,2802,14728,Grapevine,"234, East College Street, Grapevine, Tarrant County, Texas, 76051, USA",32.93551131,-97.07678411,76051,$299 ,2,Grapevine,12/1/2015,"The charming, “Perfect Escape Cottage III” is fully furnished with everything new inside. This two bedroom, one bathroom with an antique claw foot tub and a built in shower, sleeps six and offers all the comforts of a home for business trip, vacation or special event travels. Located within STEPS of the Historic area of Grapevine.",32.93551131,-97.07678411,Perfect Escape Cottage III,https://www.airbnb.com/rooms/14084165?location=Bedford%2C%20TX
2681,2803,14729,Sargent,"Oak Circle, Sargent, Matagorda County, Texas, 77404, USA",28.79987399,-95.65674196,77404,$300 ,4,Sargent,4/1/2016,"This house, located on Caney Creek, is the perfect place to get away with friends and family and spend time doing your favorite outdoor activities. Fish right off the pier or bring your own boat to fish the creek and Matagorda Bay. In addition, it is only a short 10 minute drive to Sargent Beach. The house is located on 1 acre with plenty of manicured lawn for many other outdoor activities, including a trampoline, tire swing, horseshoe pits, outdoor grill and fire pit.",28.79987399,-95.65674196,The Rein Retreat,https://www.airbnb.com/rooms/13654820?location=Bay%20City%2C%20TX
2682,2804,14730,Abilene,"1479, Marsalis Drive, Abilene, Taylor County, Texas, 79603, USA",32.46745291,-99.77052448,79603,$35 ,1,Abilene,1/1/2016,"Comfy, Quiet, and Cozy! Right off the highway.\nShort drive to downtown, Dyess, mall and colleges.\nFlexible self check in/out \n60s house - working on renovations but we keep the house tidy and accessible.\nMust be verified and have good reviews.\n2 Airbnb listings.\nChickens, 1 cat &amp; 1 dog live here",32.46745291,-99.77052448,Wood & Teal- (room 2),https://www.airbnb.com/rooms/14155257?location=Abilene%2C%20TX
2683,2805,14731,Del Valle,"13413, Coomes Drive, Berdoll Farms, Austin, Travis County, Texas, 78617, USA",30.17058016,-97.61242833,78617,$150 ,2,Del Valle,1/1/2017,"Enjoy 1723sqft. Beautiful home with nice backyard for your family.Great location within 10-20 minutes from downtown Austin and easy access to HWY 130, 5 min from F1 tract and Austin International Airport.\nCommunity pool available and walking distance to nearby Southeast Metro Park, very clean place wide soccer fields, baseball fields and a small playground. It's a terrific place to stay close from special entertainment from downtown and far enough to find some quite and peaceful place to relax.",30.17058016,-97.61242833,Quite house near everything,https://www.airbnb.com/rooms/16719691?location=Bastrop%20County%2C%20TX
2684,2806,14732,Corpus Christi,"14977, Leeward Drive, Mustang-Padre Island, Corpus Christi, Nueces County, Texas, 78418, USA",27.60854172,-97.20924403,78418,$419 ,2,Corpus Christi,12/1/2015,Village by the Beach I914 is first class living on the Texas Gulf Coast - Come stay and enjoy one of the luxurious Village by the Beach rental properties.,27.60854172,-97.20924403,Village by the Beach I914,https://www.airbnb.com/rooms/13807657?location=Baffin%20Bay%2C%20TX
2685,2807,14733,Dallas,"3235, Vann Court, Dallas, Dallas County, Texas, 75204, USA",32.79458853,-96.78955812,75204,$200 ,2,Dallas,4/1/2013,"This very unique charming home is one of the closes free standing homes you will find to downtown Dallas. It is close to Kay Bailey Hutchison Convention Center, American Airlines Center and may other attractions downtown. Easy access to public transit and major highways. It's a convenient and save location. Early or late checkout may be available.\n\nHouse is cleaned between each guest and all linens washed, no clutter and has everything you need. Make it completely your home for your stay.",32.79458853,-96.78955812,"House 3 Blocks from Downtown, Uptown",https://www.airbnb.com/rooms/12115172?location=Balch%20Springs%2C%20TX
2686,2808,14734,Berryville,"11345, Lakeview Mobile Road, Berryville, Henderson County, Texas, 75763, USA",32.08987315,-95.47192001,75763,$325 ,3,Berryville,4/1/2014,"New lake house on beautiful lakefront property for 2 to 8 (special quote for 2 to 4). Granite countertops, 52\",32.08987315,-95.47192001,Lake Palestine TX Miss Kitty's hse,https://www.airbnb.com/rooms/10719363?location=Athens%2C%20TX
2687,2809,14735,Dallas,"10588, Stone Canyon Road, Dallas, Dallas County, Texas, 75230, USA",32.89098851,-96.77433121,75230,$39 ,1,Dallas,9/1/2015,"PRIME central location in the prestigious HEART of DALLAS! Dart public transit, SMU, restaurants, shopping, uptown, downtown, the arts district, grocery, CVS, hospitals. Free guest parking. Safe and secure neighborhood, in gated community. Guest bedroom has queen bed, flat screen TV, and walk in closet. PRIVATE guest bathroom with marble vanity, and stocked with fresh linens and personal hygiene items . Private entrance and balcony.",32.89098851,-96.77433121,BEAUTIFUL PRIVATE ROOM&BATHROOM PRIME DALLAS AREA,https://www.airbnb.com/rooms/17317344?location=Allen%2C%20TX
2688,2810,14737,Dallas,"514, Marshalldell Avenue, Dallas, Dallas County, Texas, 75211, USA",32.74071863,-96.87210037,75211,$46 ,1,Dallas,12/1/2014,Charming home built in 1940 located in the \,32.74071863,-96.87210037,Tranquil Quarters near Bishop Arts,https://www.airbnb.com/rooms/4723428?location=Arlington%2C%20TX
